"營利事業統一編號","公司代號","公司名稱","公司簡稱","產業類別","外國企業註冊地國","住址",,"董事長","總經理","發言人","發言人職稱","代理發言人","總機電話","成立日期","上市日期","普通股每股面額","實收資本額(元)","已發行普通股數或TDR原發行股數","私募普通股(股)","特別股(股)","編製財務報告類型","普通股盈餘分派或虧損撥補頻率","普通股年度(含第4季或後半年度)現金股息及紅利決議層級","股票過戶機構","過戶電話","過戶地址","簽證會計師事務所","簽證會計師1","簽證會計師2","英文簡稱","英文通訊地址","傳真機號碼","電子郵件信箱","公司網址","投資人關係聯絡人","投資人關係聯絡人職稱","投資人關係聯絡電話","投資人關係聯絡電子郵件","公司網站內利害關係人專區網址",,,,,,,,,,,,,,,,,,
"38634004","2726","雅茗天地股份有限公司","雅茗-KY","觀光餐旅","KY","臺北市內湖區新湖一路77號6樓",,"吳伯超","江錫毅","陳聖中","投資長","王明璞","(02)2790-0689","2009/12/22","2014/12/24","新台幣",,,,,,,,,,,,,,,,,"10.0000元",280000000,28000000,3000000,0,"合併","每年","董事會","中國信託商業銀行股份有限公司","(02)6636-5566","台北市中正區重慶南路一段83號5樓","勤業眾信聯合會計師事務所","張至誼","黃毅民","Yummy Town","Oleander Way, 802 West Bay Road, P.O. Box 32052, Grand Cayman KY1-1208, CaymanCayman Island","(02)2790-0601","affairs@yummy-town.com","http://www.yummy-town.tw/","陳聖中","投資長","(02)7721-2726","affairs@yummy-town.com","http://www.yummy-town.tw/investor_contact.php",
"84630426","2727","王品餐飲股份有限公司","王品","觀光餐旅","－","臺中市西區臺灣大道二段218號29樓",,"陳正輝","陳正輝","朱文敏","媒體公關室主管","邱建綸","04-23221868","1993/12/07","2012/03/06","新台幣",,,,,,,,,,,,,,,,,"10.0000元",844511090,84451109,0,0,"合併","每年","董事會","永豐金證券股份有限公司","(02)2381-6288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","郭乃華","虞成全","WOWPRIME","29F., No.218, Sec. 2, Taichung Boulevard, West Dist.,Taichung City 403, Taiwan (R.O.C.)","04-23207133","wowprime.stock@wowprime.com","http://www.wowprime.com","邱秀妙","財務部經理","04-23221868","wowprime.stock@wowprime.com","www.wowprime.com",
"70843031","2729","瓦城泰統股份有限公司","瓦城","觀光餐旅","－","新北市中和區建一路176號7樓之1",,"徐承義","徐承義","黃婉琳","投資人關係經理","張雅惠","(02)8227-1280","2000/09/08","2012/09/17","新台幣",,,,,,,,,,,,,,,,,"10.0000元",359438940,35943894,0,0,"合併","每年","股東會","富邦綜合證券(股)公司","02-23611300","台北市中正區許昌街17號11樓","資誠聯合會計師事務所","王菘澤","林鈞堯","TTFB","7F.-1, No.176, Jian 1st Rd., Zhonghe Dist.,New Taipei City 235, Taiwan (R.O.C.)","(02)8227-1290","IR@ttfb.com","http://www.ttfb.com","黃婉琳","投資人關係經理","(02)2248-1022","IR@ttfb.com","http://www.ttfb.com/index.php?category=3&subject=1",
"04655091","2731","雄獅旅行社股份有限公司","雄獅","觀光餐旅","－","台北市內湖區石潭路151號9樓",,"王文傑","黃信川","賴一青","通路總經理","楊文彬","8793-9000","1977/06/09","2013/09/24","新台幣",,,,,,,,,,,,,,,,,"10.0000元",932777390,93277739,0,0,"合併","每年","股東會","富邦綜合證券股份有限公司","(02)2361-1300","台北市許昌街17號11樓","勤業眾信聯合會計師事務所","楊清鎮","方涵妮","Liontravel","9F., No.151, Shitan Rd., Neihu Dist.,Taipei,Taiwan","6607-1483","lion2731@liontravel.com","http://www.liontravel.com","李淑懷","副理","87939000","lion2731@liontravel.com","http://www.liontravel.com/info/investors/",
"80671769","2732","六角國際事業股份有限公司","六角","觀光餐旅","－","新竹縣竹北市高鐵九路98號",,"王耀輝","王耀輝","謝婷韻","投資人關係經理","黃如萍","(03)550-7750","2004/02/16","2015/01/20","新台幣",,,,,,,,,,,,,,,,,"10.0000元",464730700,46473070,0,0,"合併","每季","董事會","永豐金證券(股)公司股務代理部","(02)2381-6288","台北市博愛路17號3樓","勤業眾信聯合會計師事務所","邱政俊","劉怡青","La Kaffa","No.98, Gaotie 9th Rd.,Zhubei City, Hsinchu County 302, Taiwan","03-6579630","lakaffamail@lakaffa.com.tw","http://www.lakaffagroup.com/","謝婷韻","投資人關係經理","03-5507750","tammy.hsieh@lakaffa.com.tw","http://www.lakaffagroup.com/",
"70464468","2734","易飛網國際旅行社股份有限公司","易飛網","觀光餐旅","－","台北市中正區衡陽路51號2樓之1",,"周昀生","周昀生","周昀生","董事長","張瑞琳","(02)7725-0800","1999/12/22","2013/12/26","新台幣",,,,,,,,,,,,,,,,,"10.0000元",422597600,42259760,0,0,"合併","每年","股東會","中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南路一段83號5樓","安侯建業聯合會計師事務所","黃泳華","鄭安志","Ezfly","2F-1, No.51, Hengyang Rd.,Taipei, Taiwan","(02)6601-4600","invest@ezfly.com","https://www.ezfly.com/","林奕慧","資深經理","02-77250800","invest@ezfly.com","https://www.ezfly.com/info/stakeholder/index.html",
"29129201","2736","富野大飯店股份有限公司","富野","觀光餐旅","－","台東縣卑南鄉溫泉村龍泉路30-2號5樓之41",,"劉清郎","楊書昌","劉怡君","董事長特助","黃慶安","089-515005","2008/07/11","2016/01/06","新台幣",,,,,,,,,,,,,,,,,"10.0000元",499722300,49972230,0,0,"合併","每年","股東會","元富證券股份有限公司股務代理部","(02)2768-6668","台北市光復北路11巷35號地下一樓","安侯建業聯合會計師事務所","陳永祥","許振隆","HOYA","5F.-41, No.30-2, Longquan Rd.,Wen-Chung Ts'un, Beinan Township,Taitung County , Taiwan (R.O.C.)","089-510063","pr@hoyaresort.com.tw","http://www.hoyaresort.com.tw","黃慶安","行銷部協理","0936806617","andy@hoyaresort.com.tw","http://www.hoyaresort.com.tw",
"70471881","2739","寒舍餐旅管理顧問股份有限公司","寒舍","觀光餐旅","－","台北市中正區忠孝東路一段12號",,"蔡伯翰","蔡伯翰","閔桂鈴","副總經理","白靖惠","(02)2321-5511","2000/01/17","2016/05/19","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1015260000,91526000,0,10000000,"合併","每年","董事會","富邦綜合證券(股)公司股務代理部","(02)2361-1300","台北市中正區許昌街17號11樓","資誠聯合會計師事務所","賴宗羲","涂展源","My Humble House","No. 12, Sec. 1, Zhongxiao E. Rd., Zhongzheng Dist.Taipei City, Taiwan, R.O.C","(02)6633-1500","public@mhh-group.com","http://www.mhh-group.com","閔桂鈴","副總經理兼發言人","(02)6633-1506","public@mhh-group.com","http://www.mhh-group.com/csr.aspx",
"28581041","2740","天蔥國際股份有限公司","天蔥","觀光餐旅","－","台北市中正區館前路42號10樓",,"朱溥霖","朱溥霖","張家堯","財務及會計主管","李宇美","(02)2313-1260","2007/02/13","2015/12/24","新台幣",,,,,,,,,,,,,,,,,"10.0000元",231854840,23185484,14434115,0,"合併","每年","股東會","統一綜合證券股份有限公司","(02)2746-3797","105台北市松山區東興路8號地下一樓","安侯建業聯合會計師事務所","郭欣頤","寇惠植","Mr. Onion","10F., No. 42, Guanqian Rd., Chung Cheng  Dist., Taipei City , TaiwanTaipei City 100, Taiwan (R.O.C.)","(02)2313-1261","pr@mr-onion.com","http://www.mr-onion.com","李宇美","股務","(02)2313-1260#102","irene.lee@mr-onion.com","http://www.mr-onion.com/Enterprise/Stakeholder",
"22888987","2743","山富國際旅行社股份有限公司","山富","觀光餐旅","－","台北市中山區南京東路二段85號4樓",,"陳國森","陳國森","李慶良","企業部副總經理","陳麒引","02-25612999","1988/05/25","2020/03/09","新台幣",,,,,,,,,,,,,,,,,"10.0000元",360117000,36011700,0,0,"合併","每年","股東會","福邦證券股份有限公司股務代理部","02-2371-1658","台北市中正區忠孝西路一段6號6樓","正風聯合會計師事務所","曾國富","賴家裕","richmond","4F., No.85, Sec. 2, Nanjing E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)","02-2536-1332","rit@richmond.com.tw","https://www.travel4u.com.tw/","李慶良","企業部副總經理","02-77349628","james@richmond.com.tw","https://www.travel4u.com.tw/investor/investment/",
"22835878","2745","五福旅行社股份有限公司","五福","觀光餐旅","－","高雄市三民區博愛一路28號2,3樓",,"許順富","許順富","蔡長霖","產品事業群副總","陳沛(&#20155;予）","07-3231166","1988/08/22","2018/04/16","新台幣",,,,,,,,,,,,,,,,,"10.0000元",338085260,33808526,0,0,"合併","每年","股東會","台新證券股務代理部","(02)2504-8125","台北市建國北路一段96號地下一樓","勤業眾信聯合會計師事務所","張慈媛","王騰葦","LIFE TRAVEL","2,3F,No.28 Bo'ai 1st Rd., Sanmin Dist., Kaohsiung City 80757,TaiwanKaohsiung City ,Taiwan","07-3230248","ir@lifetour.com.tw","www.lifetour.com.tw","蔡長霖","產品事業群副總","02-27182202","ir@lifetour.com.tw","http://www.lifetour.com.tw/eWeb/Main/home.asp?SITE_CD=1&MP_ID=MPQ01&STYLE_TP=3",
"54023418","2748","雲品國際酒店股份有限公司","雲品","觀光餐旅","－","新北市新莊區五工路66號6樓",,"盛治仁","丁原偉","曾景宏","總管理處處長","丁原偉","(02)2998-6788","2012/11/22","2016/11/23","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1057787400,105778740,0,0,"合併","每年","董事會","中國信託商業銀行代理部","(02)6636-5566","台北市中正區重慶南路1段83號5樓","勤業眾信聯合會計師事務所","翁雅玲","邵志明","FDC","6F., No.66, Wugong Rd.,Xinzhuang Dist.,NewTaipei City, Taiwan (R.O.C.)","(02)8992-5988","fdc2748@ldchotels.com","http://www.fdc-i.com/","曾景宏","總管理處處長","(02)2998-6788","kenny.tseng@ldchotels.com","http://www.fdc-i.com/investor_relations",
"28841757","2752","豆府股份有限公司","豆府","觀光餐旅","－","台北市中山區民權東路二段42號4樓",,"吳柏勳","吳孟哲","蘇凡鈞","財務長","王淑儀","(02)2581-3818","2008/01/23","2019/09/25","新台幣",,,,,,,,,,,,,,,,,"10.0000元",262673820,26267382,0,0,"合併","每年","董事會","福邦證券股份有限公司","(02)2371-1658","台北市忠孝西路一段6號6樓","勤業眾信聯合會計師事務所","張雅芸","林政治","TOFU","4F., No.42, Sec. 2, Minquan E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan (R.O.C.)","(02)2581-3918","@dubuhouse.com.tw","https://www.tofuglobal.com/tw/home.html","蘇凡鈞","財務長","(02)2581-3818","tofu.ir@dubuhouse.com.tw","https://www.tofuglobal.com/tw/Home.html",
"70472679","2753","八方雲集國際股份有限公司","八方雲集","觀光餐旅","－","新北市淡水區中正東路二段27號18樓",,"林欣怡","張瑞蓮","張瑞蓮","總經理","洪佳君","02-88098898","2000/01/19","2021/09/09","新台幣",,,,,,,,,,,,,,,,,"10.0000元",664947960,66494796,0,0,"合併","每半會計年度","董事會","中國信託商業銀行股份有限公司","02-66365566","台北市中正區100重慶南路一段83號5樓","勤業眾信聯合會計師事務所","郭乃華","李麗凰","Bafang","18F., No.27, Sec. 2, Zhongzheng E. Rd., Tamsui Dist.,New Taipei City 251, Taiwan (R.O.C.)","02-88098858","IR@8way.com.tw","www.8way.com.tw","洪佳君","財務長","02-88098898","IR@8way.com.tw","www.8way.com.tw",
"54669129","2754","亞洲藏壽司股份有限公司","亞洲藏壽司","觀光餐旅","－","台北市中山區中山北路3段32號6樓及6樓之1",,"西川健太郎","西川健太郎","野島茂","財務長","林上智","(02)8978-8558","2014/01/21","2020/09/17","新台幣",,,,,,,,,,,,,,,,,"10.0000元",468610000,46861000,0,0,"合併","每年","股東會","中國信託商業銀行 代理部","(02)6636-5566","台北市重慶南路一段83號5樓","勤業眾信聯合會計師事務所","薛峻泯","姚勝雄","KURA SUSHI ASIA","6F.&6F-1, No. 32, Sec. 3, Zhongshan N. Rd.Taipei City 104, Taiwan (R.O.C.)","(02)2598-3077","ir@kurasushi.tw","http://investor.kurasushi.tw/","野島茂","財務長","(02)8978-8558","ir@kurasushi.tw","http://investor.kurasushi.tw/",
"42591908","2755","揚秦國際企業股份有限公司","揚秦","觀光餐旅","－","桃園市中壢區合江路16號",,"卓靖倫","林麗玲","蔡國憲","品牌部處長","黃序魁","033412298","2015/08/21","2020/12/16","新台幣",,,,,,,,,,,,,,,,,"10.0000元",301400000,30140000,0,0,"合併","每年","股東會","台新綜合證券(股)公司股務代理部","0225048125","台北市中山區建國北路一段96號B1","勤業眾信聯合會計師事務所","陳彥君","張青霞","YoungQin","NO. 16, Hejiang RdZhongli Dist., Taoyuan City 320, Taiwan","034627781","IR@youngqin.com.tw","http://www.youngqin.com.tw","黃序魁","連鎖總部副總經理","03-2737375","IR@youngqin.com.tw","http://www.youngqin.com.tw/index.php?code=list&ids=873",
"80676602","2756","聯發國際餐飲事業股份有限公司","聯發國際","觀光餐旅","－","新北市汐止區新台五路一段95號18樓之7",,"鄭凱隆","賴柏宇","葉幸惠","財務長","吳柏毅","(02)2654-8585","2004/02/26","2022/01/14","新台幣",,,,,,,,,,,,,,,,,"10.0000元",245428200,24542820,0,0,"合併","每季","董事會","凱基證券股份有限公司股務代理部","(02)2389-2999","台北市重慶南路一段2號5樓","勤業眾信聯合會計師事務所","池瑞全","郭乃華","LIAN FA","18F-7, No. 95, Sec. 1, Xintai 5th Rd.Xizhi Dist., New Taipei City, Taiwan","(02)2783-2669","irr@1992sharetea.com","http://www.1992lianfa.com/","吳柏毅","公關發言人","(02)2654-8585","irr@1992sharetea.com","http://www.1992lianfa.com/",
"94497159","2762","世界健身事業有限公司","世界健身-KY","運動休閒","KY","台中市西屯區市政路402號36樓",,"柯約翰","柯約翰","柯約翰","董事長兼總經理","謝如菁","04-36008020","2013/11/21","2024/01/24","新台幣",,,,,,,,,,,,,,,,,"10.0000元",1125000000,112500000,0,0,"合併","每年","股東會","永豐金證券股份有限公司","02-23816288","台北市博愛路17號3樓","資誠聯合會計師事務所","徐建業","王玉娟","World Gym","36F, No. 402, Shizheng Rd., Xitun Dist.,Taichung , Taiwan","04-36008030","investor@worldgymtaiwan.com","https://investor.worldgymtaiwan.com/","謝如菁","財務長","04-36010880","investor@worldgymtaiwan.com","https://investor.worldgymtaiwan.com/stakeholders.html",
"51811609","2801","彰化商業銀行股份有限公司","彰銀","金融保險業","－","臺中市自由路二段三八號",,"凌忠嫄","周朝崇","王淑芳","副總經理","鄧秀娟","02-25362951","1950/07/01","1962/02/15","新台幣",,,,,,,,,,,,,,,,,"10.0000元",108582929630,10858292963,0,0,"合併","每年","股東會","兆豐證券股務代理部","02-33930898","臺北市忠孝東路二段95號","勤業眾信聯合會計師事務所","吳美慧","龔則立","CHANG HWA BANK","38,Tsu Yu Rd .,Sec.2Taichung,Taiwan,R.O.C.","02-25628443","chbgss@chb.com.tw","www.bankchb.com","蔡佳莉","科長","02-25362951","chiali@chb.com.tw","https://www.bankchb.com/frontend/mashup.jsp?funcId=bbff2f5c15",
"68921101","2809","京城商業銀行股份有限公司","京城銀","金融保險業","－","台南市西門路一段506號",,"戴誠志","姜宏亮","尤其偉","副總經理","戴頌琪","06-2139171","1951/07/11","1983/07/20","新台幣",,,,,,,,,,,,,,,,,"10.0000元",11112342650,1111234265,0,0,"合併","每年","股東會","中國信託商業銀行代理部","02-66365566","台北市重慶南路一段83號5樓","安永聯合會計師事務所","洪國森","謝勝安","KTB","506,Sec.1,Shi-Men RoadTainan,Taiwan,R.O.C.","06-2130895","csr@mail.ktb.com.tw","www.ktb.com.tw","戴頌琪","經理","06-2139171","ir@mail.ktb.com.tw","https://customer.ktb.com.tw/new/about/7a39bf08",
"51816908","2812","台中商業銀行股份有限公司","台中銀","金融保險業","－","台中市民權路87號",,"施建安","賈德威","林開域","副總經理","鄭榮國","04-22236021","1953/08/26","1984/05/15","新台幣",,,,,,,,,,,,,,,,,"10.0000元",52260953430,5226095343,0,0,"合併","每年","股東會","本公司股務科","02-23957388","100台北市中正區新生南路一段50號11樓","勤業眾信聯合會計師事務所","劉書琳","王攀發","T.C.C.B.","No.87, Mincyuan Rd., West District, Taichung City 40341, Taiwan (R.O.C.)taichung TAIWAN","04-22270138","tcbserv@tcbbank.com.tw","http://www.tcbbank.com.tw","林開域","副總經理","04-22236021","tcbserv@tcbbank.com.tw","http://www.tcbbank.com.tw",
"03110001","2816","旺旺友聯產物保險股份有限公司","旺旺保","金融保險業","－","台北巿大安區忠孝東路四段219號12樓",,"洪吉雄","劉自明","潘少昀","副總經理","蔡宛樺","2776-5567","1963/02/19","1992/05/05","新台幣",,,,,,,,,,,,,,,,,"10.0000元",2236080000,223608000,0,0,"個別","每年","董事會","國票綜合證券(股)公司股務代理部","(02)2528-8988","台北市松山區南京東路五段188號15樓","安侯建業聯合會計師事務所","吳政諺","蔡佩汝","UNION INS.","12TH FLOOR. 219, SEC. 4, CHUNG-HSIAO E. ROAD,TAIPEI,TAIWAN.","27118610","Amelia.Kuo@wwunion.com","http://www.wwunion.com/","潘少昀","副總經理","2776-5567","James.Pan@wwunion.com","https://www.wwunion.com/?page_id=2389",
"12198359","2820","中華票券金融股份有限公司","華票","金融保險業","－","台北市內湖區堤頂大道二段99號4樓",,"張政權","魏政祥","陳柏鈞","協理","陳協理人傑","(02)2799-1177","1978/12/01","1994/10/26","新台幣",,,,,,,,,,,,,,,,,"10.0000元",13429600000,1342960000,0,0,"個別","每年","股東會","中國信託商業銀行","(02)6636-5566","台北市重慶南路1段83號5樓","勤業眾信會計師事務所","陳盈州","李冠豪","CBF","4F., No.99, Sec. 2, Tiding Blvd., Neihu Dist., Taipei City 114, TaiwanTaipei,Taiwan,R.O.C.","(02)2659-2919","service@cbf.com.tw","http://www.cbf.com.tw","陳柏鈞","協理","02-27991177","chenrex@cbf.com.tw","http://www.cbf.com.tw/ct.asp?xItem=14418&CtNode=639&mp=1",
"03557115","2832","台灣產物保險股份有限公司","台產","金融保險業","－","臺北市館前路49號8樓",,"李泰宏","陳昭鋒","黃志傑","資深協理","林金何","(02)23821666","1948/03/12","1997/09/30","新台幣",,,,,,,,,,,,,,,,,"10.0000元",3622004000,362200400,0,0,"個別","每年","股東會","國票綜合證券股份有限公司","(02)25288988","台北市松山區南京東路五段188號15樓","勤業眾信聯合會計師事務所","楊承修","徐文亞","TFMI","8F 49 Kuan Chien RoadTaipei Taiwan","(02)23882555","finance@mail.tfmi.com.tw","https://www.tfmi.com.tw","黃志傑","資深協理","(02)23821666#196","gjhuang@tfmi.com.tw","https://www.tfmi.com.tw/investor_CG.aspx",
